regionName,scientificName,decimalLatitude,decimalLongitude,country,eventDate,kingdom,phylum,class,order,family,genus,species,datasetName
Goa (Arabian Sea),"Hirundo smithii Leach & K.D.Koenig, 1818",15.426964,74.195366,India,2025-01-21,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Hirundo,Hirundo smithii,
Goa (Arabian Sea),Phyllanthus emblica L.,15.7274,73.971242,India,2025-01-15T07:58:21,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Phyllanthaceae,Phyllanthus,Phyllanthus emblica,iNaturalist research-grade observations
Goa (Arabian Sea),Careya arborea Roxb.,15.722967,73.97825,India,2025-01-12T16:29:04,Plantae,Tracheophyta,Magnoliopsida,Ericales,Lecythidaceae,Careya,Careya arborea,iNaturalist research-grade observations
Goa (Arabian Sea),"Castalius rosimon (Fabricius, 1775)",15.722306,73.979059,India,2025-01-15T16:42:45,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Castalius,Castalius rosimon,iNaturalist research-grade observations
Goa (Arabian Sea),"Delta pyriforme (Fabricius, 1775)",15.317427,73.953623,India,2025-01-15T13:13:40,Animalia,Arthropoda,Insecta,Hymenoptera,Eumenidae,Delta,Delta pyriforme,iNaturalist research-grade observations
Goa (Arabian Sea),"Eurema hecabe (Linnaeus, 1758)",15.727288,73.971324,India,2025-01-15T09:21:19,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Eurema,Eurema hecabe,iNaturalist research-grade observations
Goa (Arabian Sea),"Turdus simillimus Jerdon, 1839",15.721211,73.97849,India,2025-01-14T18:30:38,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus simillimus,iNaturalist research-grade observations
Goa (Arabian Sea),Smilax zeylanica L.,15.722169,73.978958,India,2025-01-15T16:39:12,Plantae,Tracheophyta,Liliopsida,Liliales,Smilacaceae,Smilax,Smilax zeylanica,iNaturalist research-grade observations
Goa (Arabian Sea),"Ischnura senegalensis (Rambur, 1842)",15.722143,74.451254,India,2025-01-15T09:35,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,Ischnura senegalensis,iNaturalist research-grade observations
Goa (Arabian Sea),"Ypthima huebneri Kirby, 1871",15.722306,73.979059,India,2025-01-15T16:53:26,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Ypthima,Ypthima huebneri,iNaturalist research-grade observations
Goa (Arabian Sea),Glycosmis pentaphylla (Retz.) Corrêa,15.728386,73.976253,India,2025-01-07T13:05:17,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Glycosmis,Glycosmis pentaphylla,iNaturalist research-grade observations
Goa (Arabian Sea),Terminalia bellirica (Gaertn.) Roxb.,15.727203,73.97165,India,2025-01-15T13:03:41,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,Terminalia bellirica,iNaturalist research-grade observations
Goa (Arabian Sea),"Borbo cinnara (Wallace, 1866)",15.722306,73.979059,India,2025-01-15T16:05:06,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Borbo,Borbo cinnara,iNaturalist research-grade observations
Goa (Arabian Sea),"Xenocatantops henryi (Bolívar, 1917)",15.74574,74.468517,India,2025-01-13T10:00:13,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Xenocatantops,Xenocatantops henryi,iNaturalist research-grade observations
Goa (Arabian Sea),Barringtonia acutangula (L.) Gaertn.,15.726425,73.981306,India,2025-01-13T18:33:44,Plantae,Tracheophyta,Magnoliopsida,Ericales,Lecythidaceae,Barringtonia,Barringtonia acutangula,iNaturalist research-grade observations
Goa (Arabian Sea),"Canis aureus Linnaeus, 1758",15.174347,73.945532,India,2025-01-14T18:53:07,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis aureus,iNaturalist research-grade observations
Goa (Arabian Sea),"Turnix suscitator (J.F.Gmelin, 1789)",15.658192,73.71955,India,2025-01-15T22:01:25,Animalia,Chordata,Aves,Charadriiformes,Turnicidae,Turnix,Turnix suscitator,iNaturalist research-grade observations
Goa (Arabian Sea),"Euclasta Lederer, 1855",15.727542,73.9715,India,2025-01-15T13:11:50,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Euclasta,,iNaturalist research-grade observations
Goa (Arabian Sea),Russelia equisetiformis Schltdl. & Cham.,15.438727,73.871409,India,2025-01-15T18:20:29,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Russelia,Russelia equisetiformis,iNaturalist research-grade observations
Goa (Arabian Sea),Hydnocarpus pentandrus (Buch.-Ham.) Oken,15.71952,74.082151,India,2025-01-10T10:15:29,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Achariaceae,Hydnocarpus,Hydnocarpus pentandrus,iNaturalist research-grade observations
Goa (Arabian Sea),"Uperodon mormoratus (Rao, 1937)",15.722169,73.978961,India,2025-01-08T20:26:40,Animalia,Chordata,Amphibia,Anura,Microhylidae,Uperodon,Uperodon mormoratus,iNaturalist research-grade observations
Goa (Arabian Sea),"Geokichla citrina (Latham, 1790)",15.72125,73.978425,India,2025-01-12T17:10:50,Animalia,Chordata,Aves,Passeriformes,Turdidae,Geokichla,Geokichla citrina,iNaturalist research-grade observations
Goa (Arabian Sea),Leea indica (Burm.fil.) Merr.,15.732742,73.993961,India,2025-01-07T17:23:45,Plantae,Tracheophyta,Magnoliopsida,Vitales,Vitaceae,Leea,Leea indica,iNaturalist research-grade observations
Goa (Arabian Sea),Pongamia pinnata (L.) Pierre,15.728394,73.976263,India,2025-01-07T13:05:54,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Pongamia,Pongamia pinnata,iNaturalist research-grade observations
Goa (Arabian Sea),"Parablennius thysanius (Jordan & Seale, 1907)",15.350222,73.779756,India,2025-01-14T13:15:52,Animalia,Chordata,,Perciformes,Blenniidae,Parablennius,Parablennius thysanius,iNaturalist research-grade observations
Goa (Arabian Sea),"Ahaetulla borealis Mallik, Srikanthan, Pal, D'Souza, Shanker & Ganesh, 2020",15.722107,73.978893,India,2025-01-13T09:22:27,Animalia,Chordata,Squamata,,Colubridae,Ahaetulla,Ahaetulla borealis,iNaturalist research-grade observations
Goa (Arabian Sea),"Hypothymis azurea (Boddaert, 1783)",15.721155,73.978571,India,2025-01-13T18:16:05,Animalia,Chordata,Aves,Passeriformes,Monarchidae,Hypothymis,Hypothymis azurea,iNaturalist research-grade observations
Goa (Arabian Sea),"Asota caricae (Fabricius, 1775)",15.398705,73.815353,India,2025-01-14T14:07:05,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Asota,Asota caricae,iNaturalist research-grade observations
Goa (Arabian Sea),"Catochrysops strabo (Fabricius, 1793)",15.727381,73.970749,India,2025-01-15T12:18:57,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Catochrysops,Catochrysops strabo,iNaturalist research-grade observations
Goa (Arabian Sea),"Junonia atlites (Linnaeus, 1763)",15.726959,73.972274,India,2025-01-15T13:01:04,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Junonia,Junonia atlites,iNaturalist research-grade observations
Goa (Arabian Sea),Mesosphaerum suaveolens (L.) Kuntze,15.72317,74.002197,India,2025-01-08T16:07:29,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Mesosphaerum,Mesosphaerum suaveolens,iNaturalist research-grade observations
Goa (Arabian Sea),Leea indica (Burm.fil.) Merr.,15.751633,73.971339,India,2025-01-07T10:18:07,Plantae,Tracheophyta,Magnoliopsida,Vitales,Vitaceae,Leea,Leea indica,iNaturalist research-grade observations
Goa (Arabian Sea),"Neptis hylas Linnaeus, 1758",15.727475,73.971374,India,2025-01-15T08:42:48,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Neptis,Neptis hylas,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Ardea alba Linnaeus, 1758",18.792483,72.920009,India,2025-01-01T09:31,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,Ardea alba,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Actitis hypoleucos (Linnaeus, 1758)",19.016105,73.005065,India,2025-01-02T08:41,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Actitis,Actitis hypoleucos,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),Tamarix ericoides Rottler & Willd.,18.828635,73.294145,India,2025-01-03T09:23,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Tamaricaceae,Tamarix,Tamarix ericoides,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Ixias pyrene (Linnaeus, 1764)",19.111795,72.910945,India,2025-01-01T14:34:46,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Ixias,Ixias pyrene,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Falco peregrinus peregrinator Sundevall, 1837",19.193394,73.018777,India,2025-01-01T08:43,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco peregrinus,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Hypolimnas misippus Linnaeus, 1764",18.755724,73.409076,India,2025-01-02T12:23,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Hypolimnas,Hypolimnas misippus,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Himantopus himantopus (Linnaeus, 1758)",19.00641,73.020327,India,2025-01-02T07:52,Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Himantopus,Himantopus himantopus,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Psittacula krameri (Scopoli, 1769)",19.1727,72.959962,India,2025-01-04T10:32,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacula,Psittacula krameri,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Eurema hecabe (Linnaeus, 1758)",19.125373,72.908983,India,2025-01-01T20:37:53,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Eurema,Eurema hecabe,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Camponotus angusticollis angusticollis (Jerdon, 1851)",19.130184,72.919618,India,2025-01-03T19:47:50,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus angusticollis,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Sarangesa purendra Moore, 1882",19.125425,73.014483,India,2025-01-02T16:15:54,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Sarangesa,Sarangesa purendra,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),Lepidagathis cuspidata Nees,18.696306,73.386415,India,2025-01-03T15:13,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Lepidagathis,Lepidagathis cuspidata,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Zizina otis (Fabricius, 1787)",19.124414,73.017144,India,2025-01-02T16:36:12,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Zizina,Zizina otis,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Monomorium floricola (Jerdon, 1851)",19.017798,72.847812,India,2025-01-03T16:08:16,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Monomorium,Monomorium floricola,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Funambulus tristriatus (Waterhouse, 1837)",19.193394,73.018777,India,2025-01-01T08:40,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Funambulus,Funambulus tristriatus,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Eudynamys scolopaceus (Linnaeus, 1758)",19.226934,72.974883,India,2025-01-01T12:21,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Eudynamys,Eudynamys scolopaceus,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Zizula hylax (Fabricius, 1775)",19.161062,72.955402,India,2025-01-02T14:40:55,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Zizula,Zizula hylax,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),Sterculia urens Roxb.,19.193394,73.018777,India,2025-01-01T09:55,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Sterculia,Sterculia urens,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Dicrurus macrocercus Vieillot, 1817",19.12645,73.013522,India,2025-01-02T13:34:27,Animalia,Chordata,Aves,Passeriformes,Dicruridae,Dicrurus,Dicrurus macrocercus,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Mycteria leucocephala (Pennant, 1769)",19.016105,73.005065,India,2025-01-02T08:43,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Mycteria,Mycteria leucocephala,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Rhipidura albogularis (Lesson, 1831)",18.91174,73.323457,India,2025-01-02T09:52:49,Animalia,Chordata,Aves,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura albogularis,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Anas poecilorhyncha J.R.Forster, 1781",19.00641,73.020327,India,2025-01-02T07:39,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas poecilorhyncha,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Butastur teesa (Franklin, 1831)",19.193394,73.018777,India,2025-01-01T08:24,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Butastur,Butastur teesa,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Tringa glareola Linnaeus, 1758",19.016105,73.005065,India,2025-01-02T08:40,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,Tringa glareola,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Ocyceros birostris (Scopoli, 1786)",18.955411,72.804631,India,2025-01-05T09:26,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Ocyceros,Ocyceros birostris,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Zizula hylax (Fabricius, 1775)",19.158222,72.959743,India,2025-01-01T12:06,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Zizula,Zizula hylax,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Halcyon smyrnensis (Linnaeus, 1758)",18.792483,72.920009,India,2025-01-01T09:08,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Halcyon,Halcyon smyrnensis,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Anas acuta Linnaeus, 1758",19.00641,73.020327,India,2025-01-02T07:54,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas acuta,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),Salvadora persica L.,19.016105,73.005065,India,2025-01-02T08:43,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Salvadoraceae,Salvadora,Salvadora persica,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Anas acuta Linnaeus, 1758",19.00641,73.020327,India,2025-01-02T08:21,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas acuta,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Rhipidura albogularis (Lesson, 1831)",19.226934,72.974883,India,2025-01-05T07:20,Animalia,Chordata,Aves,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura albogularis,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Pycnonotus luteolus (Lesson, 1841)",18.876466,73.101514,India,2025-01-04,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus luteolus,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Tringa nebularia (Gunnerus, 1767)",18.62506,72.884795,India,2025-01-02T08:46,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,Tringa nebularia,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Cinnyris asiaticus (Latham, 1790)",18.81048,72.940931,India,2025-01-04T10:14,Animalia,Chordata,Aves,Passeriformes,Nectariniidae,Cinnyris,Cinnyris asiaticus,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Argya striata (Dumont, 1823)",19.236496,72.95257,India,2025-01-05T08:21,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides striata,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Tetraponera rufonigra (Jerdon, 1851)",19.128111,72.913506,India,2025-01-01T10:08:38,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetraponera,Tetraponera rufonigra,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Copsychus fulicatus (Linnaeus, 1766)",19.193394,73.018777,India,2025-01-01T11:35,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicoloides,Saxicoloides fulicatus,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Euchrysops cnejus (Fabricius, 1798)",19.111795,72.910945,India,2025-01-01T14:17:10,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Euchrysops,Euchrysops cnejus,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Asota caricae (Fabricius, 1775)",19.131138,72.912178,India,2025-01-01T19:19:41,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Asota,Asota caricae,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Limosa lapponica (Linnaeus, 1758)",18.792483,72.920009,India,2025-01-01T09:18,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Limosa,Limosa lapponica,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Sameodes cancellalis (Zeller, 1852)",19.125719,73.013911,India,2025-01-02T12:51:48,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Sameodes,Sameodes cancellalis,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Leptotes plinius (Fabricius, 1793)",19.111795,72.910945,India,2025-01-01T13:52:09,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Leptotes,Leptotes plinius,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Talicada nyseus (Guérin-Méneville, 1843)",19.196239,72.969,India,2025-01-01T16:26:52,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Talicada,Talicada nyseus,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),Calotropis gigantea (L.) W.T.Aiton,19.138927,72.914515,India,2025-01-02T08:34:46,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Calotropis,Calotropis gigantea,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Egretta garzetta (Linnaeus, 1766)",18.62506,72.884795,India,2025-01-02T08:18,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,Egretta garzetta,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Falco tinnunculus Linnaeus, 1758",18.755724,73.409076,India,2025-01-02T12:12,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco tinnunculus,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Danaus genutia (Cramer, 1779)",18.955411,72.804631,India,2025-01-05T13:27,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus genutia,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Diplacodes trivialis (Rambur, 1842)",19.111795,72.910945,India,2025-01-03T14:22:46,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Diplacodes,Diplacodes trivialis,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Danaus genutia (Cramer, 1779)",18.955411,72.804631,India,2025-01-05T13:34,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus genutia,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Elymnias hypermnestra Linnaeus, 1763",19.111758,72.910656,India,2025-01-01T15:45:52,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Elymnias,Elymnias hypermnestra,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Polytela gloriosae Fabricius, 1781",19.124106,73.009133,India,2025-01-03T15:46:56,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Polytela,Polytela gloriosae,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Hypolimnas bolina (Linnaeus, 1758)",19.111795,72.910945,India,2025-01-01T14:26:56,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Hypolimnas,Hypolimnas bolina,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),Epipremnum pinnatum (L.) Engl.,19.133383,72.915935,India,2025-01-03T10:42:59,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Epipremnum,Epipremnum pinnatum,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Anas poecilorhyncha J.R.Forster, 1781",19.00641,73.020327,India,2025-01-02T07:44,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas poecilorhyncha,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Graphium agamemnon (Linnaeus, 1758)",19.126442,73.013525,India,2025-01-02T13:02:56,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Graphium,Graphium agamemnon,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Leptotes plinius (Fabricius, 1793)",19.111795,72.910945,India,2025-01-01T14:30:01,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Leptotes,Leptotes plinius,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),"Leptotes plinius (Fabricius, 1793)",19.111795,72.910945,India,2025-01-02T14:11:12,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Leptotes,Leptotes plinius,iNaturalist research-grade observations
Mumbai (Maharashtra Coast),Anarhynchus alexandrinus,18.62506,72.884795,India,2025-01-02T08:52,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,Charadrius alexandrinus,iNaturalist research-grade observations
